animation,type,target,property,modifiers
persistence_3_collect,bone,rainbow,inherit,persistence_2_upgrade;persistence_2_upgrade_level_4;persistence_3_upgrade;persistence_4_collect;persistence_4_idle
persistence_3_idle,bone,rainbow,inherit,persistence_2_upgrade;persistence_2_upgrade_level_4;persistence_3_upgrade;persistence_4_collect;persistence_4_idle
persistence_3_tease,bone,rainbow,inherit,persistence_2_upgrade;persistence_2_upgrade_level_4;persistence_3_upgrade;persistence_4_collect;persistence_4_idle
persistence_3_trigger,bone,rainbow,inherit,persistence_2_upgrade;persistence_2_upgrade_level_4;persistence_3_upgrade;persistence_4_collect;persistence_4_idle
persistence_4_tease,bone,rainbow,inherit,persistence_2_upgrade;persistence_2_upgrade_level_4;persistence_3_upgrade;persistence_4_collect;persistence_4_idle
persistence_4_trigger,bone,rainbow,inherit,persistence_2_upgrade;persistence_2_upgrade_level_4;persistence_3_upgrade;persistence_4_collect;persistence_4_idle
persistence_3_idle,bone,coins_lvl4,translate,persistence_3_collect;persistence_3_tease;persistence_3_trigger;persistence_3_upgrade;persistence_4_trigger
persistence_4_collect,bone,coins_lvl4,translate,persistence_3_collect;persistence_3_tease;persistence_3_trigger;persistence_3_upgrade;persistence_4_trigger
persistence_4_idle,bone,coins_lvl4,translate,persistence_3_collect;persistence_3_tease;persistence_3_trigger;persistence_3_upgrade;persistence_4_trigger
persistence_4_tease,bone,coins_lvl4,translate,persistence_3_collect;persistence_3_tease;persistence_3_trigger;persistence_3_upgrade;persistence_4_trigger
persistence_3_collect,bone,glint_7,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_collect
persistence_3_tease,bone,glint_7,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_collect
persistence_3_trigger,bone,glint_7,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_collect
persistence_4_tease,bone,glint_7,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_collect
persistence_4_trigger,bone,glint_7,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_collect
persistence_HW_activate,bone,glint_7,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_collect
persistence_HW_idle,bone,glint_7,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_collect
persistence_HW_inactive,bone,glint_7,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_collect
persistence_3_collect,bone,glint_6,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_collect
persistence_3_tease,bone,glint_6,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_collect
persistence_3_trigger,bone,glint_6,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_collect
persistence_4_tease,bone,glint_6,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_collect
persistence_4_trigger,bone,glint_6,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_collect
persistence_HW_activate,bone,glint_6,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_collect
persistence_HW_idle,bone,glint_6,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_collect
persistence_HW_inactive,bone,glint_6,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_collect
persistence_3_collect,bone,glint_2,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle
persistence_3_tease,bone,glint_2,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle
persistence_3_trigger,bone,glint_2,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle
persistence_4_tease,bone,glint_2,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle
persistence_4_trigger,bone,glint_2,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle
persistence_3_collect,bone,glow_1,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_activate;persistence_HW_idle;persistence_HW_inactive
persistence_3_trigger,bone,glow_1,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_activate;persistence_HW_idle;persistence_HW_inactive
persistence_4_tease,bone,glow_1,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_activate;persistence_HW_idle;persistence_HW_inactive
persistence_4_trigger,bone,glow_1,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_activate;persistence_HW_idle;persistence_HW_inactive
persistence_HW_collect,bone,glow_1,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_activate;persistence_HW_idle;persistence_HW_inactive
persistence_3_collect,bone,glow_2,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_activate;persistence_HW_collect;persistence_HW_idle;persistence_HW_inactive
persistence_3_trigger,bone,glow_2,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_activate;persistence_HW_collect;persistence_HW_idle;persistence_HW_inactive
persistence_4_tease,bone,glow_2,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_activate;persistence_HW_collect;persistence_HW_idle;persistence_HW_inactive
persistence_4_trigger,bone,glow_2,scale,persistence_3_idle;persistence_3_upgrade;persistence_4_collect;persistence_4_idle;persistence_HW_activate;persistence_HW_collect;persistence_HW_idle;persistence_HW_inactive
persistence_3_collect,bone,coins_shine_over,translate,persistence_3_idle
persistence_3_tease,bone,coins_shine_over,translate,persistence_3_idle
persistence_3_trigger,bone,coins_shine_over,translate,persistence_3_idle
persistence_3_upgrade,bone,coins_shine_over,translate,persistence_3_idle
persistence_3_collect,bone,coins_shine_over,scale,persistence_3_idle
persistence_3_tease,bone,coins_shine_over,scale,persistence_3_idle
persistence_3_trigger,bone,coins_shine_over,scale,persistence_3_idle
persistence_3_upgrade,bone,coins_shine_over,scale,persistence_3_idle
persistence_4_idle,bone,coin_1,scale,persistence_4_collect;persistence_4_tease;persistence_4_trigger
persistence_4_idle,bone,coin_2,scale,persistence_4_collect;persistence_4_tease;persistence_4_trigger
